date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-05-21,9,4,0.0,10.2,2,0,04:05 AM,07:07 PM,04:07 AM,08:46 PM,2,4,7,4,20,100,75,14.0,1007,9,9,338,17,moscow
2020-05-22,8,6,0.0,10.3,2,0,04:20 AM,08:22 PM,04:06 AM,08:48 PM,4,4,7,4,17,100,80,12.5,1012,8,8,120,14,moscow
2020-05-23,11,6,0.0,10.3,2,3,04:41 AM,09:36 PM,04:04 AM,08:49 PM,4,6,8,6,15,90,80,2.0,1019,11,6,8,12,moscow
2020-05-24,12,6,0.0,10.3,2,10,05:08 AM,10:46 PM,04:03 AM,08:51 PM,5,8,9,8,8,89,78,1.6,1018,12,8,140,7,moscow
2020-05-25,19,7,0.0,10.3,4,17,05:46 AM,11:47 PM,04:01 AM,08:53 PM,5,13,13,13,10,73,60,2.2,1023,19,10,245,8,moscow
2020-05-26,18,11,0.0,12.0,4,25,06:37 AM,No moonset,04:00 AM,08:54 PM,7,14,15,14,11,68,60,1.3,1027,18,10,101,9,moscow
2020-05-27,19,12,0.0,10.6,4,32,07:43 AM,12:36 AM,03:59 AM,08:56 PM,8,15,15,15,10,94,61,3.9,1023,19,10,218,7,moscow
2020-05-28,21,12,0.0,14.5,4,39,09:00 AM,01:13 AM,03:58 AM,08:57 PM,8,17,17,17,12,51,57,0.0,1022,21,10,185,9,moscow
2020-05-29,19,14,0.0,10.6,4,47,10:23 AM,01:40 AM,03:56 AM,08:59 PM,13,15,16,15,15,89,87,53.9,1016,19,6,120,10,moscow
2020-05-30,19,15,0.0,13.1,4,54,11:50 AM,02:01 AM,03:55 AM,09:00 PM,15,17,17,17,28,99,86,9.4,1011,19,10,46,21,moscow
2020-05-31,12,9,0.0,13.1,3,58,01:17 PM,02:17 AM,03:54 AM,09:02 PM,9,9,11,9,30,99,84,55.9,1010,12,6,44,23,moscow
2020-06-01,14,8,0.0,13.1,3,71,02:45 PM,02:32 AM,03:53 AM,09:03 PM,6,8,10,8,27,84,74,1.8,1013,14,8,71,21,moscow
2020-06-02,11,8,0.0,13.1,2,79,04:15 PM,02:47 AM,03:52 AM,09:04 PM,7,7,9,7,30,100,82,15.2,1014,11,9,71,23,moscow
2020-06-03,14,10,0.0,13.2,3,86,05:46 PM,03:03 AM,03:51 AM,09:05 PM,11,11,12,11,23,100,93,28.5,1009,14,8,89,16,moscow
2020-06-04,21,13,0.0,13.2,4,94,07:18 PM,03:21 AM,03:50 AM,09:07 PM,11,15,16,15,19,82,75,30.6,1002,21,8,198,14,moscow
2020-06-05,20,12,0.0,14.6,4,100,08:46 PM,03:44 AM,03:49 AM,09:08 PM,10,14,15,14,23,59,75,16.5,1009,20,9,166,16,moscow
2020-06-06,22,12,0.0,16.0,5,100,10:05 PM,04:15 AM,03:49 AM,09:09 PM,13,18,18,18,14,54,75,4.5,1012,22,10,190,10,moscow
2020-06-07,27,16,0.0,16.7,5,84,11:10 PM,04:59 AM,03:48 AM,09:10 PM,17,23,23,22,11,49,73,8.1,1015,27,9,216,8,moscow
2020-06-08,28,19,0.0,14.6,6,76,11:57 PM,05:56 AM,03:47 AM,09:11 PM,17,25,25,23,14,51,70,4.0,1017,28,10,140,11,moscow
2020-06-09,27,20,0.0,17.4,6,69,No moonrise,07:05 AM,03:47 AM,09:12 PM,17,24,24,23,18,32,70,0.3,1018,27,10,154,14,moscow
2020-06-10,28,20,0.0,16.7,6,61,12:30 AM,08:19 AM,03:46 AM,09:13 PM,17,25,25,24,13,32,64,0.5,1018,28,10,168,11,moscow
2020-06-11,31,22,0.0,17.4,6,54,12:54 AM,09:36 AM,03:46 AM,09:14 PM,18,28,28,27,12,20,62,1.2,1016,31,10,211,10,moscow
2020-06-12,23,16,0.0,13.3,5,46,01:12 AM,10:50 AM,03:45 AM,09:14 PM,16,20,21,20,22,89,76,17.7,1016,23,9,62,15,moscow
2020-06-13,15,12,0.0,13.3,3,38,01:26 AM,12:03 PM,03:45 AM,09:15 PM,9,11,13,11,27,88,75,10.7,1019,15,8,74,21,moscow
2020-06-14,21,12,0.0,16.7,4,31,01:38 AM,01:15 PM,03:45 AM,09:16 PM,8,16,17,16,29,45,58,0.0,1022,21,10,95,21,moscow
2020-06-15,22,15,0.0,16.0,5,23,01:49 AM,02:26 PM,03:45 AM,09:16 PM,12,18,19,18,21,50,66,0.3,1021,22,9,135,16,moscow
2020-06-16,28,17,0.0,15.3,5,16,02:00 AM,03:38 PM,03:45 AM,09:17 PM,17,23,23,22,16,48,72,2.2,1018,28,10,185,12,moscow
2020-06-17,31,20,0.0,17.4,7,8,02:12 AM,04:51 PM,03:44 AM,09:17 PM,16,27,27,26,10,13,56,0.0,1017,31,10,210,9,moscow
2020-06-18,32,22,0.0,16.0,6,1,02:26 AM,06:05 PM,03:44 AM,09:18 PM,16,28,28,27,6,47,53,4.3,1017,32,10,134,5,moscow
2020-06-19,27,21,0.0,15.3,6,0,02:45 AM,07:21 PM,03:45 AM,09:18 PM,18,26,26,25,12,70,67,10.7,1016,27,10,164,9,moscow
2020-06-20,30,19,0.0,13.3,6,0,03:10 AM,08:33 PM,03:45 AM,09:18 PM,16,25,25,24,16,85,63,5.4,1014,30,10,28,13,moscow
2020-06-21,21,16,0.0,15.3,4,0,03:44 AM,09:40 PM,03:45 AM,09:18 PM,9,17,18,17,19,38,56,0.3,1017,21,10,77,16,moscow
2020-06-22,24,15,0.0,17.4,6,7,04:30 AM,10:33 PM,03:45 AM,09:19 PM,9,20,20,20,14,13,51,0.0,1018,24,10,147,11,moscow
2020-06-23,24,17,0.0,15.4,5,14,05:33 AM,11:15 PM,03:45 AM,09:19 PM,12,21,21,20,9,53,57,1.9,1017,24,10,133,8,moscow
2020-06-24,26,17,0.0,17.4,6,22,06:47 AM,11:46 PM,03:46 AM,09:19 PM,8,21,21,21,22,23,45,0.2,1022,26,10,119,17,moscow
2020-06-25,24,16,0.0,14.0,5,29,08:10 AM,No moonset,03:46 AM,09:19 PM,11,21,21,20,13,57,55,3.4,1024,24,10,211,10,moscow
2020-06-26,28,17,0.0,17.4,7,37,09:37 AM,12:08 AM,03:47 AM,09:18 PM,13,24,24,23,10,16,55,0.2,1024,28,10,233,8,moscow
2020-06-27,30,20,0.0,16.0,6,44,11:03 AM,12:25 AM,03:47 AM,09:18 PM,14,25,25,25,22,36,52,0.2,1015,30,10,290,17,moscow
2020-06-28,29,18,0.0,15.3,6,52,12:29 PM,12:41 AM,03:48 AM,09:18 PM,14,25,25,24,10,43,57,3.5,1009,29,10,206,7,moscow
2020-06-29,22,15,0.0,17.4,6,59,01:57 PM,12:55 AM,03:49 AM,09:18 PM,8,18,19,18,17,13,52,0.0,1011,22,10,49,14,moscow
2020-06-30,22,15,0.0,16.7,5,67,03:25 PM,01:09 AM,03:49 AM,09:17 PM,11,19,19,19,22,33,61,0.6,1009,22,9,162,18,moscow
2020-07-01,24,16,0.0,16.7,5,72,04:53 PM,01:26 AM,03:50 AM,09:17 PM,12,21,21,21,19,39,60,1.5,1007,24,10,246,16,moscow
2020-07-02,26,18,0.0,14.6,5,79,06:21 PM,01:46 AM,03:51 AM,09:16 PM,14,23,23,22,20,58,62,4.9,1011,26,10,239,15,moscow
2020-07-03,28,20,0.0,16.0,6,86,07:44 PM,02:12 AM,03:52 AM,09:16 PM,16,25,25,24,12,50,65,3.7,1012,28,10,268,10,moscow
2020-07-04,27,20,0.0,13.9,6,94,08:54 PM,02:50 AM,03:53 AM,09:15 PM,16,25,25,24,13,79,64,3.5,1012,27,10,254,10,moscow
2020-07-05,27,21,0.0,17.4,7,100,09:49 PM,03:40 AM,03:54 AM,09:14 PM,15,25,25,24,9,40,58,0.4,1011,27,10,216,8,moscow
2020-07-06,30,20,0.0,17.4,7,100,10:28 PM,04:44 AM,03:55 AM,09:13 PM,16,26,26,25,14,12,58,0.0,1009,30,10,220,11,moscow
2020-07-07,31,22,0.0,17.4,6,85,10:56 PM,05:57 AM,03:56 AM,09:13 PM,18,28,28,27,20,30,59,2.2,1006,31,10,168,15,moscow
2020-07-08,30,17,0.0,14.6,6,77,11:17 PM,07:14 AM,03:57 AM,09:12 PM,18,24,24,23,20,73,74,26.6,1004,30,9,213,14,moscow
2020-07-09,23,14,0.0,16.7,6,70,11:32 PM,08:31 AM,03:58 AM,09:11 PM,10,18,19,18,19,58,61,11.2,1011,23,9,288,16,moscow
2020-07-10,24,16,0.0,17.1,6,63,11:45 PM,09:46 AM,04:00 AM,09:10 PM,8,21,21,20,15,14,48,0.0,1019,24,10,237,12,moscow
2020-07-11,27,17,0.0,17.1,6,55,11:56 PM,10:58 AM,04:01 AM,09:09 PM,14,23,23,22,24,26,61,0.1,1018,27,10,199,19,moscow
2020-07-12,27,20,0.0,12.8,6,48,No moonrise,12:10 PM,04:02 AM,09:08 PM,18,25,25,23,4,83,74,15.1,1015,27,9,263,3,moscow
2020-07-13,24,17,0.0,12.8,5,41,12:07 AM,01:21 PM,04:04 AM,09:06 PM,16,20,21,20,18,82,78,15.3,1010,24,9,124,12,moscow
2020-07-14,19,12,0.0,12.8,4,34,12:19 AM,02:33 PM,04:05 AM,09:05 PM,15,17,17,17,27,100,84,24.2,1005,19,5,11,21,moscow
2020-07-15,20,14,0.0,12.7,4,26,12:32 AM,03:47 PM,04:06 AM,09:04 PM,13,17,17,17,20,91,77,15.9,1000,20,9,138,16,moscow
2020-07-16,15,7,0.0,12.7,4,19,12:49 AM,05:01 PM,04:08 AM,09:02 PM,12,13,14,13,18,100,85,5.5,1005,15,5,253,15,moscow
2020-07-17,21,15,0.0,12.7,4,12,01:10 AM,06:15 PM,04:09 AM,09:01 PM,12,17,17,17,15,85,74,2.3,1013,21,7,295,12,moscow
2020-07-18,22,15,0.0,14.2,4,5,01:40 AM,07:25 PM,04:11 AM,09:00 PM,12,18,19,18,12,62,68,1.6,1017,22,9,232,9,moscow
2020-07-19,25,16,0.0,12.0,5,0,02:21 AM,08:25 PM,04:12 AM,08:58 PM,13,20,20,20,11,51,65,1.4,1016,25,10,233,8,moscow
2020-07-20,26,17,0.0,13.7,6,0,03:18 AM,09:12 PM,04:14 AM,08:57 PM,13,21,21,21,11,48,60,0.0,1012,26,10,317,9,moscow
2020-07-21,23,17,0.0,11.1,5,2,04:29 AM,09:47 PM,04:16 AM,08:55 PM,14,19,20,19,16,60,73,5.3,1006,23,9,306,13,moscow
2020-07-22,21,17,0.0,10.2,4,10,05:52 AM,10:12 PM,04:17 AM,08:53 PM,12,19,19,19,19,58,68,0.2,1005,21,10,290,16,moscow
2020-07-23,20,13,0.0,12.8,4,17,07:20 AM,10:32 PM,04:19 AM,08:52 PM,8,16,16,16,20,43,60,0.7,1009,20,10,288,16,moscow
2020-07-24,20,14,0.0,11.9,4,24,08:48 AM,10:48 PM,04:21 AM,08:50 PM,8,17,17,17,15,51,57,2.1,1012,20,10,262,12,moscow
2020-07-25,23,15,0.0,14.5,6,32,10:16 AM,11:03 PM,04:22 AM,08:48 PM,9,19,19,19,12,23,53,0.0,1018,23,10,197,10,moscow
2020-07-26,26,17,0.0,12.8,5,39,11:44 AM,11:17 PM,04:24 AM,08:46 PM,13,21,21,20,14,59,62,0.4,1019,26,10,199,11,moscow
2020-07-27,26,18,0.0,11.9,5,46,01:11 PM,11:33 PM,04:26 AM,08:45 PM,15,23,23,22,14,62,64,4.1,1019,26,10,175,11,moscow
2020-07-28,27,19,0.0,14.5,7,53,02:39 PM,11:51 PM,04:28 AM,08:43 PM,15,24,24,23,15,22,61,0.0,1018,27,10,204,11,moscow
2020-07-29,29,20,0.0,14.5,7,61,04:05 PM,No moonset,04:30 AM,08:41 PM,15,25,25,24,23,53,62,4.9,1012,29,10,203,17,moscow
2020-07-30,23,17,0.0,12.7,5,68,05:29 PM,12:14 AM,04:31 AM,08:39 PM,11,21,21,20,23,51,58,1.5,1010,23,10,265,20,moscow
2020-07-31,21,15,0.0,12.7,4,72,06:42 PM,12:47 AM,04:33 AM,08:37 PM,10,17,17,17,20,44,62,2.1,1007,21,10,269,16,moscow
2020-08-01,23,15,0.0,10.9,5,82,07:42 PM,01:31 AM,04:35 AM,08:35 PM,11,18,19,18,14,62,65,7.9,1004,23,10,225,10,moscow
2020-08-02,21,14,0.0,11.8,4,90,08:26 PM,02:29 AM,04:37 AM,08:33 PM,10,17,17,17,17,64,63,1.1,1009,21,10,349,13,moscow
2020-08-03,23,15,0.0,13.6,5,97,08:58 PM,03:39 AM,04:39 AM,08:31 PM,9,19,20,19,13,35,55,0.0,1015,23,10,250,10,moscow
2020-08-04,26,16,0.0,14.5,6,100,09:21 PM,04:54 AM,04:41 AM,08:29 PM,13,22,22,21,12,17,59,0.0,1019,26,10,194,10,moscow
2020-08-05,26,19,0.0,14.5,6,88,09:38 PM,06:11 AM,04:43 AM,08:27 PM,14,24,24,23,12,13,59,0.0,1020,26,10,195,10,moscow
2020-08-06,26,20,0.0,12.7,5,81,09:51 PM,07:28 AM,04:44 AM,08:25 PM,15,24,24,23,16,50,62,4.6,1022,26,10,302,12,moscow
2020-08-07,26,18,0.0,14.5,6,74,10:03 PM,08:41 AM,04:46 AM,08:23 PM,13,23,23,22,15,23,58,0.0,1024,26,10,8,12,moscow
2020-08-08,26,18,0.0,14.5,5,67,10:14 PM,09:54 AM,04:48 AM,08:20 PM,13,23,23,22,13,30,61,0.2,1021,26,10,338,11,moscow
2020-08-09,25,18,0.0,14.5,6,59,10:25 PM,11:05 AM,04:50 AM,08:18 PM,13,22,22,22,16,31,61,0.1,1016,25,10,123,13,moscow
2020-08-10,27,19,0.0,14.5,6,52,10:38 PM,12:17 PM,04:52 AM,08:16 PM,13,24,24,23,10,25,56,0.0,1015,27,10,294,8,moscow
2020-08-11,20,14,0.0,13.6,4,45,10:52 PM,01:29 PM,04:54 AM,08:14 PM,11,18,18,18,20,51,66,1.3,1013,20,10,332,16,moscow
2020-08-12,20,12,0.0,9.7,4,38,11:11 PM,02:43 PM,04:56 AM,08:11 PM,10,15,16,15,21,78,71,4.4,1013,20,10,336,16,moscow
2020-08-13,15,13,0.0,9.7,3,30,11:36 PM,03:57 PM,04:58 AM,08:09 PM,10,13,14,13,23,93,79,1.1,1013,15,9,353,18,moscow
2020-08-14,18,11,0.0,12.5,4,23,No moonrise,05:08 PM,05:00 AM,08:07 PM,7,14,15,14,18,49,61,0.1,1016,18,10,4,13,moscow
2020-08-15,20,12,0.0,11.4,4,16,12:11 AM,06:12 PM,05:02 AM,08:05 PM,9,16,16,16,14,59,63,0.4,1017,20,10,316,10,moscow
2020-08-16,22,14,0.0,10.4,4,8,01:00 AM,07:04 PM,05:04 AM,08:02 PM,13,18,19,18,13,77,73,0.2,1012,22,10,280,9,moscow
2020-08-17,24,17,0.0,14.5,6,1,02:06 AM,07:45 PM,05:06 AM,08:00 PM,12,22,22,21,16,18,58,0.1,1010,24,10,331,13,moscow
2020-08-18,24,16,0.0,14.5,6,0,03:25 AM,08:14 PM,05:08 AM,07:58 PM,9,20,21,20,11,8,52,0.0,1012,24,10,349,9,moscow
2020-08-19,21,15,0.0,12.3,4,0,04:52 AM,08:36 PM,05:10 AM,07:55 PM,9,18,18,18,7,56,55,0.0,1013,21,10,75,6,moscow
2020-08-20,21,16,0.0,14.4,6,6,06:23 AM,08:53 PM,05:12 AM,07:53 PM,8,18,19,18,9,42,52,0.0,1016,21,10,52,8,moscow
2020-08-21,24,16,0.0,14.4,6,13,07:55 AM,09:09 PM,05:14 AM,07:51 PM,9,19,20,19,9,19,54,0.0,1019,24,10,35,7,moscow
2020-08-22,25,15,0.0,14.3,6,20,09:26 AM,09:23 PM,05:16 AM,07:48 PM,11,21,21,20,12,22,57,0.0,1019,25,10,126,9,moscow
2020-08-23,24,17,0.0,14.3,6,28,10:56 AM,09:39 PM,05:18 AM,07:46 PM,12,21,21,21,13,25,57,0.0,1015,24,10,223,10,moscow
2020-08-24,21,17,0.0,11.1,4,35,12:25 PM,09:56 PM,05:20 AM,07:43 PM,13,19,19,19,19,56,72,0.6,1011,21,9,227,15,moscow
2020-08-25,25,17,0.0,14.2,6,42,01:54 PM,10:18 PM,05:22 AM,07:41 PM,14,22,22,21,12,20,66,0.9,1012,25,10,222,9,moscow
2020-08-26,20,16,0.0,8.8,4,50,03:19 PM,10:47 PM,05:23 AM,07:38 PM,13,18,18,18,26,77,75,11.5,1005,20,9,246,19,moscow
2020-08-27,22,15,0.0,13.4,5,57,04:35 PM,11:27 PM,05:25 AM,07:36 PM,11,18,19,18,13,40,63,1.6,1006,22,10,170,10,moscow
2020-08-28,22,15,0.0,9.9,5,64,05:38 PM,No moonset,05:27 AM,07:33 PM,13,18,19,18,14,75,71,3.5,1004,22,10,247,11,moscow
2020-08-29,19,13,0.0,13.4,4,71,06:26 PM,12:20 AM,05:29 AM,07:31 PM,11,16,16,16,14,42,70,0.0,1012,19,10,279,11,moscow
2020-08-30,25,15,0.0,8.7,5,79,07:01 PM,01:26 AM,05:31 AM,07:28 PM,14,20,20,20,19,74,71,1.6,1014,25,10,226,13,moscow
2020-08-31,29,19,0.0,11.0,6,82,07:26 PM,02:39 AM,05:33 AM,07:26 PM,14,24,24,23,29,62,56,2.0,1009,29,10,213,20,moscow
2020-09-01,21,14,0.0,11.0,4,97,07:44 PM,03:56 AM,05:35 AM,07:23 PM,13,18,19,18,19,59,69,0.2,1015,21,10,321,15,moscow
2020-09-02,21,12,0.0,13.8,5,100,07:58 PM,05:12 AM,05:37 AM,07:20 PM,9,16,17,16,20,11,60,0.0,1027,21,10,90,16,moscow
2020-09-03,21,13,0.0,13.8,5,88,08:10 PM,06:26 AM,05:39 AM,07:18 PM,9,17,18,17,25,18,60,0.0,1027,21,10,134,19,moscow
2020-09-04,22,15,0.0,13.7,5,81,08:21 PM,07:40 AM,05:41 AM,07:15 PM,8,18,18,18,24,40,51,0.0,1023,22,10,149,17,moscow
2020-09-05,22,17,0.0,13.3,5,73,08:32 PM,08:51 AM,05:43 AM,07:13 PM,8,19,19,19,19,46,51,0.0,1019,22,10,161,14,moscow
2020-09-06,23,16,0.0,13.7,6,66,08:43 PM,10:03 AM,05:45 AM,07:10 PM,9,19,20,19,16,45,53,0.0,1018,23,10,171,12,moscow
2020-09-07,25,17,0.0,10.9,5,58,08:57 PM,11:15 AM,05:47 AM,07:07 PM,13,21,21,21,14,59,62,8.1,1017,25,9,234,10,moscow
2020-09-08,17,12,0.0,8.5,4,50,09:14 PM,12:27 PM,05:49 AM,07:05 PM,10,14,15,14,22,79,72,10.3,1012,17,9,283,16,moscow
2020-09-09,16,11,0.0,8.5,3,43,09:35 PM,01:41 PM,05:50 AM,07:02 PM,9,12,14,12,25,74,76,7.7,1008,16,9,296,19,moscow
2020-09-10,16,12,0.0,8.2,3,35,10:05 PM,02:52 PM,05:52 AM,06:59 PM,10,12,14,12,32,80,78,4.7,1006,16,9,229,22,moscow
2020-09-11,14,10,0.0,10.7,3,28,10:46 PM,03:59 PM,05:54 AM,06:57 PM,6,10,12,10,26,77,66,0.0,1014,14,10,290,20,moscow
2020-09-12,18,11,0.0,13.0,4,20,11:43 PM,04:55 PM,05:56 AM,06:54 PM,6,14,15,14,17,47,59,0.0,1023,18,10,251,13,moscow
2020-09-13,19,13,0.0,11.9,4,13,No moonrise,05:40 PM,05:58 AM,06:51 PM,8,15,16,15,30,58,61,1.6,1016,19,9,245,22,moscow
2020-09-14,16,6,0.0,10.5,3,5,12:55 AM,06:13 PM,06:00 AM,06:49 PM,8,11,12,11,25,62,72,1.5,1016,16,10,284,19,moscow
2020-09-15,17,11,0.0,11.6,5,0,02:19 AM,06:38 PM,06:02 AM,06:46 PM,7,12,14,12,24,19,66,0.0,1018,17,10,310,19,moscow
2020-09-16,18,9,0.0,11.6,5,0,03:50 AM,06:57 PM,06:04 AM,06:43 PM,5,13,14,13,13,17,59,0.0,1022,18,10,278,10,moscow
2020-09-17,20,12,0.0,6.2,4,0,05:22 AM,07:13 PM,06:06 AM,06:41 PM,10,16,17,16,32,63,71,14.4,1006,20,9,210,23,moscow
2020-09-18,14,9,0.0,6.2,3,2,06:55 AM,07:28 PM,06:07 AM,06:38 PM,6,9,11,9,23,89,71,3.6,1004,14,9,284,18,moscow
2020-09-19,14,7,0.0,6.1,3,10,08:29 AM,07:43 PM,06:09 AM,06:35 PM,5,8,10,8,27,80,69,1.6,1011,14,10,302,20,moscow
2020-09-20,13,7,0.0,11.6,4,17,10:02 AM,07:59 PM,06:11 AM,06:33 PM,3,7,10,7,26,38,62,0.1,1016,13,10,315,20,moscow
2020-09-21,15,8,0.0,8.8,3,25,11:35 AM,08:19 PM,06:13 AM,06:30 PM,7,10,12,10,26,58,71,0.0,1016,15,10,275,19,moscow
2020-09-22,20,11,0.0,11.6,5,32,01:05 PM,08:46 PM,06:15 AM,06:28 PM,9,15,15,15,29,16,67,0.0,1013,20,10,261,21,moscow
2020-09-23,24,12,0.0,11.6,6,40,02:27 PM,09:24 PM,06:17 AM,06:25 PM,13,18,19,18,11,2,71,0.0,1016,24,10,225,9,moscow
2020-09-24,22,15,0.0,8.8,4,47,03:36 PM,10:13 PM,06:19 AM,06:22 PM,11,18,18,18,11,38,65,0.0,1019,22,10,187,8,moscow
2020-09-25,21,15,0.0,11.6,5,55,04:28 PM,11:16 PM,06:21 AM,06:20 PM,9,17,18,17,16,10,58,0.0,1019,21,10,144,12,moscow
2020-09-26,20,13,0.0,11.6,5,62,05:06 PM,No moonset,06:23 AM,06:17 PM,8,16,16,16,22,31,58,0.0,1021,20,10,131,15,moscow
2020-09-27,18,12,0.0,11.6,5,70,05:33 PM,12:27 AM,06:25 AM,06:14 PM,3,14,15,14,27,19,46,0.0,1025,18,10,132,19,moscow
2020-09-28,14,7,0.0,7.3,3,78,05:52 PM,01:43 AM,06:27 AM,06:12 PM,3,9,11,9,26,63,56,2.0,1026,14,8,144,18,moscow
2020-09-29,16,11,0.0,8.8,3,85,06:06 PM,02:59 AM,06:29 AM,06:09 PM,2,12,13,12,21,68,47,0.0,1025,16,10,149,15,moscow
2020-09-30,18,11,0.0,10.2,4,93,06:19 PM,04:14 AM,06:31 AM,06:07 PM,3,13,14,13,25,42,49,0.0,1024,18,10,134,17,moscow
2020-10-01,18,12,0.0,10.2,5,97,06:29 PM,05:28 AM,06:33 AM,06:04 PM,4,14,15,14,23,29,49,0.0,1026,18,10,135,16,moscow
